Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed,STATE
339,3/24/2020,6:00 PM,Uttarakhand,3,1,0,0,4,UTTARAKHAND
340,3/24/2020,6:00 PM,West Bengal,9,0,0,1,9,WEST BENGAL
341,3/25/2020,6:00 PM,Andhra Pradesh,9,0,1,0,9,ANDHRA PRADESH
342,3/25/2020,6:00 PM,Bihar,4,0,0,1,4,BIHAR
343,3/25/2020,6:00 PM,Chhattisgarh,1,0,0,0,1,CHHATTISGARH
344,3/25/2020,6:00 PM,Delhi,30,1,6,1,31,DELHI
345,3/25/2020,6:00 PM,Gujarat,37,1,0,1,38,GUJARAT
346,3/25/2020,6:00 PM,Haryana,14,14,11,0,28,HARYANA
347,3/25/2020,6:00 PM,Himachal Pradesh,3,0,0,1,3,HIMACHAL PRADESH
348,3/25/2020,6:00 PM,Karnataka,41,0,3,1,41,KARNATAKA
349,3/25/2020,6:00 PM,Kerala,101,8,4,0,109,KERALA
350,3/25/2020,6:00 PM,Madhya Pradesh,14,0,0,0,14,MADHYA PRADESH
351,3/25/2020,6:00 PM,Maharashtra,125,3,1,3,128,MAHARASHTRA
352,3/25/2020,6:00 PM,Manipur,1,0,0,0,1,MANIPUR
353,3/25/2020,6:00 PM,Mizoram,1,0,0,0,1,MIZORAM
354,3/25/2020,6:00 PM,Odisha,2,0,0,0,2,ODISHA
355,3/25/2020,6:00 PM,Puducherry,1,0,0,0,1,PUDUCHERRY
356,3/25/2020,6:00 PM,Punjab,29,0,0,1,29,PUNJAB
357,3/25/2020,6:00 PM,Rajasthan,34,2,3,0,36,RAJASTHAN
358,3/25/2020,6:00 PM,Tamil Nadu,16,2,1,0,18,TAMIL NADU
359,3/25/2020,6:00 PM,Telengana,25,10,1,0,35,TELENGANA
360,3/25/2020,6:00 PM,Chandigarh,7,0,0,0,7,CHANDIGARH
361,3/25/2020,6:00 PM,Jammu and Kashmir,7,0,1,0,7,JAMMU AND KASHMIR
362,3/25/2020,6:00 PM,Ladakh,13,0,0,0,13,LADAKH
363,3/25/2020,6:00 PM,Uttar Pradesh,36,1,11,0,37,UTTAR PRADESH
364,3/25/2020,6:00 PM,Uttarakhand,3,1,0,0,4,UTTARAKHAND
365,3/25/2020,6:00 PM,West Bengal,9,0,0,1,9,WEST BENGAL
366,3/26/2020,6:00 PM,Andaman and Nicobar Islands,1,0,0,0,1,ANDAMAN AND NICOBAR ISLANDS
367,3/26/2020,6:00 PM,Andhra Pradesh,11,0,1,0,11,ANDHRA PRADESH
368,3/26/2020,6:00 PM,Bihar,6,0,0,1,6,BIHAR
369,3/26/2020,6:00 PM,Chandigarh,7,0,0,0,7,CHANDIGARH
370,3/26/2020,6:00 PM,Chhattisgarh,6,0,0,0,6,CHHATTISGARH
371,3/26/2020,6:00 PM,Delhi,35,1,6,1,36,DELHI
372,3/26/2020,6:00 PM,Goa,3,0,0,0,3,GOA
373,3/26/2020,6:00 PM,Gujarat,42,1,0,3,43,GUJARAT
374,3/26/2020,6:00 PM,Haryana,16,14,11,0,30,HARYANA
375,3/26/2020,6:00 PM,Himachal Pradesh,3,0,0,1,3,HIMACHAL PRADESH
376,3/26/2020,6:00 PM,Jammu and Kashmir,13,0,1,0,13,JAMMU AND KASHMIR
377,3/26/2020,6:00 PM,Karnataka,55,0,3,2,55,KARNATAKA
378,3/26/2020,6:00 PM,Kerala,110,8,6,0,118,KERALA
379,3/26/2020,6:00 PM,Ladakh,13,0,0,0,13,LADAKH
380,3/26/2020,6:00 PM,Madhya Pradesh,20,0,0,1,20,MADHYA PRADESH
381,3/26/2020,6:00 PM,Maharashtra,121,3,1,3,124,MAHARASHTRA
382,3/26/2020,6:00 PM,Manipur,1,0,0,0,1,MANIPUR
383,3/26/2020,6:00 PM,Mizoram,1,0,0,0,1,MIZORAM
384,3/26/2020,6:00 PM,Odisha,2,0,0,0,2,ODISHA
385,3/26/2020,6:00 PM,Puducherry,1,0,0,0,1,PUDUCHERRY
386,3/26/2020,6:00 PM,Punjab,33,0,0,1,33,PUNJAB
387,3/26/2020,6:00 PM,Rajasthan,39,2,3,0,41,RAJASTHAN
388,3/26/2020,6:00 PM,Tamil Nadu,20,6,1,1,26,TAMIL NADU
389,3/26/2020,6:00 PM,Telengana,34,10,1,0,44,TELENGANA
390,3/26/2020,6:00 PM,Uttarakhand,4,1,0,0,5,UTTARAKHAND
391,3/26/2020,6:00 PM,Uttar Pradesh,40,1,11,0,41,UTTAR PRADESH
392,3/26/2020,6:00 PM,West Bengal,10,0,0,1,10,WEST BENGAL
393,3/27/2020,10:00 AM,Andaman and Nicobar Islands,1,0,0,0,1,ANDAMAN AND NICOBAR ISLANDS
394,3/27/2020,10:00 AM,Andhra Pradesh,12,0,1,0,12,ANDHRA PRADESH
395,3/27/2020,10:00 AM,Bihar,6,0,0,1,6,BIHAR
396,3/27/2020,10:00 AM,Chandigarh,7,0,0,0,7,CHANDIGARH
397,3/27/2020,10:00 AM,Chhattisgarh,6,0,0,0,6,CHHATTISGARH
398,3/27/2020,10:00 AM,Delhi,35,1,6,1,36,DELHI
399,3/27/2020,10:00 AM,Goa,3,0,0,0,3,GOA
400,3/27/2020,10:00 AM,Gujarat,42,1,0,3,43,GUJARAT
401,3/27/2020,10:00 AM,Haryana,16,14,11,0,30,HARYANA
402,3/27/2020,10:00 AM,Himachal Pradesh,3,0,0,1,3,HIMACHAL PRADESH
403,3/27/2020,10:00 AM,Jammu and Kashmir,13,0,1,1,13,JAMMU AND KASHMIR
404,3/27/2020,10:00 AM,Karnataka,55,0,3,2,55,KARNATAKA
405,3/27/2020,10:00 AM,Kerala,129,8,11,0,137,KERALA
406,3/27/2020,10:00 AM,Ladakh,13,0,3,0,13,LADAKH
407,3/27/2020,10:00 AM,Madhya Pradesh,20,0,0,1,20,MADHYA PRADESH
408,3/27/2020,10:00 AM,Maharashtra,127,3,15,4,130,MAHARASHTRA
409,3/27/2020,10:00 AM,Manipur,1,0,0,0,1,MANIPUR
410,3/27/2020,10:00 AM,Mizoram,1,0,0,0,1,MIZORAM
411,3/27/2020,10:00 AM,Odisha,2,0,0,0,2,ODISHA
412,3/27/2020,10:00 AM,Puducherry,1,0,0,0,1,PUDUCHERRY
413,3/27/2020,10:00 AM,Punjab,33,0,0,1,33,PUNJAB
414,3/27/2020,10:00 AM,Rajasthan,39,2,3,0,41,RAJASTHAN
415,3/27/2020,10:00 AM,Tamil Nadu,23,6,1,1,29,TAMIL NADU
416,3/27/2020,10:00 AM,Telengana,35,10,1,0,45,TELENGANA
417,3/27/2020,10:00 AM,Uttarakhand,4,1,0,0,5,UTTARAKHAND
418,3/27/2020,10:00 AM,Uttar Pradesh,40,1,11,0,41,UTTAR PRADESH
419,3/27/2020,10:00 AM,West Bengal,10,0,0,1,10,WEST BENGAL
420,3/28/2020,6:00 PM,Andhra Pradesh,14,0,1,0,14,ANDHRA PRADESH
421,3/28/2020,6:00 PM,Andaman and Nicobar Islands,6,0,0,0,6,ANDAMAN AND NICOBAR ISLANDS
422,3/28/2020,6:00 PM,Bihar,9,0,0,1,9,BIHAR
423,3/28/2020,6:00 PM,Chandigarh,8,0,0,0,8,CHANDIGARH
424,3/28/2020,6:00 PM,Chhattisgarh,6,0,0,0,6,CHHATTISGARH
425,3/28/2020,6:00 PM,Delhi,38,1,6,1,39,DELHI
426,3/28/2020,6:00 PM,Goa,3,0,0,0,3,GOA
427,3/28/2020,6:00 PM,Gujarat,44,1,0,3,45,GUJARAT
428,3/28/2020,6:00 PM,Haryana,19,14,12,0,33,HARYANA
429,3/28/2020,6:00 PM,Himachal Pradesh,3,0,0,1,3,HIMACHAL PRADESH
430,3/28/2020,6:00 PM,Jammu and Kashmir,20,0,1,1,20,JAMMU AND KASHMIR
431,3/28/2020,6:00 PM,Karnataka,55,0,3,2,55,KARNATAKA
432,3/28/2020,6:00 PM,Kerala,168,8,11,0,176,KERALA
433,3/28/2020,6:00 PM,Ladakh,13,0,3,0,13,LADAKH
434,3/28/2020,6:00 PM,Madhya Pradesh,30,0,0,2,30,MADHYA PRADESH
435,3/28/2020,6:00 PM,Maharashtra,177,3,25,5,180,MAHARASHTRA
436,3/28/2020,6:00 PM,Manipur,1,0,0,0,1,MANIPUR
437,3/28/2020,6:00 PM,Mizoram,1,0,0,0,1,MIZORAM
438,3/28/2020,6:00 PM,Odisha,3,0,0,0,3,ODISHA
439,3/28/2020,6:00 PM,Puducherry,1,0,0,0,1,PUDUCHERRY
440,3/28/2020,6:00 PM,Punjab,38,0,1,1,38,PUNJAB
441,3/28/2020,6:00 PM,Rajasthan,52,2,3,0,54,RAJASTHAN
442,3/28/2020,6:00 PM,Tamil Nadu,34,6,2,1,40,TAMIL NADU
443,3/28/2020,6:00 PM,Telengana,46,10,1,0,56,TELENGANA
444,3/28/2020,6:00 PM,Uttarakhand,4,1,0,0,5,UTTARAKHAND
445,3/28/2020,6:00 PM,Uttar Pradesh,54,1,11,0,55,UTTAR PRADESH
446,3/28/2020,6:00 PM,West Bengal,15,0,0,1,15,WEST BENGAL
447,3/29/2020,7:30 PM,Andhra Pradesh,-,-,1,0,19,ANDHRA PRADESH
448,3/29/2020,7:30 PM,Andaman and Nicobar Islands,-,-,0,0,9,ANDAMAN AND NICOBAR ISLANDS
449,3/29/2020,7:30 PM,Bihar,-,-,0,1,11,BIHAR
450,3/29/2020,7:30 PM,Chandigarh,-,-,0,0,8,CHANDIGARH
451,3/29/2020,7:30 PM,Chhattisgarh,-,-,0,0,7,CHHATTISGARH
452,3/29/2020,7:30 PM,Delhi,-,-,6,2,49,DELHI
453,3/29/2020,7:30 PM,Goa,-,-,0,0,5,GOA
454,3/29/2020,7:30 PM,Gujarat,-,-,1,5,58,GUJARAT
455,3/29/2020,7:30 PM,Haryana,-,-,17,0,33,HARYANA
456,3/29/2020,7:30 PM,Himachal Pradesh,-,-,0,1,3,HIMACHAL PRADESH
457,3/29/2020,7:30 PM,Jammu and Kashmir,-,-,1,2,31,JAMMU AND KASHMIR
458,3/29/2020,7:30 PM,Karnataka,-,-,5,3,76,KARNATAKA
459,3/29/2020,7:30 PM,Kerala,-,-,15,1,182,KERALA
460,3/29/2020,7:30 PM,Ladakh,-,-,3,0,13,LADAKH
461,3/29/2020,7:30 PM,Madhya Pradesh,-,-,0,2,30,MADHYA PRADESH
462,3/29/2020,7:30 PM,Maharashtra,-,-,25,6,186,MAHARASHTRA
463,3/29/2020,7:30 PM,Manipur,-,-,0,0,1,MANIPUR
464,3/29/2020,7:30 PM,Mizoram,-,-,0,0,1,MIZORAM
465,3/29/2020,7:30 PM,Odisha,-,-,0,0,3,ODISHA
466,3/29/2020,7:30 PM,Puducherry,-,-,0,0,1,PUDUCHERRY
467,3/29/2020,7:30 PM,Punjab,-,-,1,1,38,PUNJAB
468,3/29/2020,7:30 PM,Rajasthan,-,-,3,0,55,RAJASTHAN
469,3/29/2020,7:30 PM,Tamil Nadu,-,-,4,1,49,TAMIL NADU
470,3/29/2020,7:30 PM,Telengana,-,-,1,1,66,TELENGANA
471,3/29/2020,7:30 PM,Uttarakhand,-,-,2,0,7,UTTARAKHAND
472,3/29/2020,7:30 PM,Uttar Pradesh,-,-,11,0,65,UTTAR PRADESH
473,3/29/2020,7:30 PM,West Bengal,-,-,0,1,18,WEST BENGAL
474,3/30/2020,9:30 PM,Andhra Pradesh,-,-,1,0,23,ANDHRA PRADESH
475,3/30/2020,9:30 PM,Andaman and Nicobar Islands,-,-,0,0,9,ANDAMAN AND NICOBAR ISLANDS
476,3/30/2020,9:30 PM,Bihar,-,-,0,1,15,BIHAR
477,3/30/2020,9:30 PM,Chandigarh,-,-,0,0,8,CHANDIGARH
478,3/30/2020,9:30 PM,Chhattisgarh,-,-,0,0,7,CHHATTISGARH
479,3/30/2020,9:30 PM,Delhi,-,-,6,2,87,DELHI
480,3/30/2020,9:30 PM,Goa,-,-,0,0,5,GOA
481,3/30/2020,9:30 PM,Gujarat,-,-,1,6,69,GUJARAT
482,3/30/2020,9:30 PM,Haryana,-,-,18,0,36,HARYANA
483,3/30/2020,9:30 PM,Himachal Pradesh,-,-,0,1,3,HIMACHAL PRADESH
484,3/30/2020,9:30 PM,Jammu and Kashmir,-,-,2,2,48,JAMMU AND KASHMIR
485,3/30/2020,9:30 PM,Karnataka,-,-,5,3,83,KARNATAKA
486,3/30/2020,9:30 PM,Kerala,-,-,19,1,202,KERALA
487,3/30/2020,9:30 PM,Ladakh,-,-,3,0,13,LADAKH
488,3/30/2020,9:30 PM,Madhya Pradesh,-,-,0,3,47,MADHYA PRADESH
489,3/30/2020,9:30 PM,Maharashtra,-,-,25,8,198,MAHARASHTRA
490,3/30/2020,9:30 PM,Manipur,-,-,0,0,1,MANIPUR
491,3/30/2020,9:30 PM,Mizoram,-,-,0,0,1,MIZORAM
492,3/30/2020,9:30 PM,Odisha,-,-,0,0,3,ODISHA
493,3/30/2020,9:30 PM,Puducherry,-,-,0,0,1,PUDUCHERRY
494,3/30/2020,9:30 PM,Punjab,-,-,1,1,38,PUNJAB
495,3/30/2020,9:30 PM,Rajasthan,-,-,3,0,59,RAJASTHAN
496,3/30/2020,9:30 PM,Tamil Nadu,-,-,4,1,67,TAMIL NADU
497,3/30/2020,9:30 PM,Telengana,-,-,1,1,71,TELENGANA
498,3/30/2020,9:30 PM,Uttarakhand,-,-,2,0,7,UTTARAKHAND
499,3/30/2020,9:30 PM,Uttar Pradesh,-,-,11,0,82,UTTAR PRADESH
500,3/30/2020,9:30 PM,West Bengal,-,-,0,1,22,WEST BENGAL
501,3/30/2020,9:30 PM,Unassigned,-,-,0,0,46,UNASSIGNED
502,3/31/2020,8:30 PM,Andhra Pradesh,-,-,1,0,40,ANDHRA PRADESH
503,3/31/2020,8:30 PM,Andaman and Nicobar Islands,-,-,0,0,10,ANDAMAN AND NICOBAR ISLANDS
504,3/31/2020,8:30 PM,Bihar,-,-,0,1,15,BIHAR
505,3/31/2020,8:30 PM,Chandigarh,-,-,0,0,13,CHANDIGARH
506,3/31/2020,8:30 PM,Chhattisgarh,-,-,0,0,8,CHHATTISGARH
507,3/31/2020,8:30 PM,Delhi,-,-,6,2,97,DELHI
508,3/31/2020,8:30 PM,Goa,-,-,0,0,5,GOA
509,3/31/2020,8:30 PM,Gujarat,-,-,3,6,73,GUJARAT
510,3/31/2020,8:30 PM,Haryana,-,-,21,0,40,HARYANA
511,3/31/2020,8:30 PM,Himachal Pradesh,-,-,0,1,3,HIMACHAL PRADESH
512,3/31/2020,8:30 PM,Jammu and Kashmir,-,-,2,2,54,JAMMU AND KASHMIR
513,3/31/2020,8:30 PM,Karnataka,-,-,5,3,83,KARNATAKA
514,3/31/2020,8:30 PM,Kerala,-,-,19,1,234,KERALA
515,3/31/2020,8:30 PM,Ladakh,-,-,3,0,13,LADAKH
516,3/31/2020,8:30 PM,Madhya Pradesh,-,-,0,3,47,MADHYA PRADESH
517,3/31/2020,8:30 PM,Maharashtra,-,-,39,9,216,MAHARASHTRA
518,3/31/2020,8:30 PM,Manipur,-,-,0,0,1,MANIPUR
519,3/31/2020,8:30 PM,Mizoram,-,-,0,0,1,MIZORAM
520,3/31/2020,8:30 PM,Odisha,-,-,0,0,3,ODISHA
521,3/31/2020,8:30 PM,Puducherry,-,-,0,0,1,PUDUCHERRY
522,3/31/2020,8:30 PM,Punjab,-,-,1,3,41,PUNJAB
523,3/31/2020,8:30 PM,Rajasthan,-,-,3,0,74,RAJASTHAN
524,3/31/2020,8:30 PM,Tamil Nadu,-,-,4,1,74,TAMIL NADU
525,3/31/2020,8:30 PM,Telengana,-,-,1,1,79,TELENGANA
526,3/31/2020,8:30 PM,Uttarakhand,-,-,2,0,7,UTTARAKHAND
527,3/31/2020,8:30 PM,Uttar Pradesh,-,-,14,0,101,UTTAR PRADESH
528,3/31/2020,8:30 PM,West Bengal,-,-,0,2,26,WEST BENGAL
529,3/31/2020,8:30 PM,Unassigned,-,-,0,0,38,UNASSIGNED
530,4/1/2020,7:30 PM,Andhra Pradesh,-,-,1,0,83,ANDHRA PRADESH
531,4/1/2020,7:30 PM,Andaman and Nicobar Islands,-,-,0,0,10,ANDAMAN AND NICOBAR ISLANDS
532,4/1/2020,7:30 PM,Assam,-,-,0,0,1,ASSAM
533,4/1/2020,7:30 PM,Bihar,-,-,0,1,23,BIHAR
534,4/1/2020,7:30 PM,Chandigarh,-,-,0,0,16,CHANDIGARH
535,4/1/2020,7:30 PM,Chhattisgarh,-,-,2,0,9,CHHATTISGARH
536,4/1/2020,7:30 PM,Delhi,-,-,6,2,152,DELHI
537,4/1/2020,7:30 PM,Goa,-,-,0,0,5,GOA
538,4/1/2020,7:30 PM,Gujarat,-,-,5,6,82,GUJARAT
539,4/1/2020,7:30 PM,Haryana,-,-,21,0,43,HARYANA
540,4/1/2020,7:30 PM,Himachal Pradesh,-,-,0,1,3,HIMACHAL PRADESH
541,4/1/2020,7:30 PM,Jammu and Kashmir,-,-,2,2,62,JAMMU AND KASHMIR
542,4/1/2020,7:30 PM,Jharkhand,-,-,0,0,1,JHARKHAND
543,4/1/2020,7:30 PM,Karnataka,-,-,8,3,101,KARNATAKA
544,4/1/2020,7:30 PM,Kerala,-,-,23,2,241,KERALA
545,4/1/2020,7:30 PM,Ladakh,-,-,3,0,13,LADAKH
546,4/1/2020,7:30 PM,Madhya Pradesh,-,-,0,3,66,MADHYA PRADESH
547,4/1/2020,7:30 PM,Maharashtra,-,-,39,9,302,MAHARASHTRA
548,4/1/2020,7:30 PM,Manipur,-,-,0,0,1,MANIPUR
549,4/1/2020,7:30 PM,Mizoram,-,-,0,0,1,MIZORAM
550,4/1/2020,7:30 PM,Odisha,-,-,0,0,4,ODISHA
551,4/1/2020,7:30 PM,Puducherry,-,-,1,0,3,PUDUCHERRY
552,4/1/2020,7:30 PM,Punjab,-,-,1,3,42,PUNJAB
553,4/1/2020,7:30 PM,Rajasthan,-,-,3,0,93,RAJASTHAN
554,4/1/2020,7:30 PM,Tamil Nadu,-,-,6,1,234,TAMIL NADU
555,4/1/2020,7:30 PM,Telengana,-,-,1,3,96,TELENGANA
556,4/1/2020,7:30 PM,Uttarakhand,-,-,2,0,7,UTTARAKHAND
557,4/1/2020,7:30 PM,Uttar Pradesh,-,-,14,2,103,UTTAR PRADESH
558,4/1/2020,7:30 PM,West Bengal,-,-,6,3,37,WEST BENGAL
559,4/2/2020,6:00 PM,Andhra Pradesh,-,-,1,1,86,ANDHRA PRADESH
560,4/2/2020,6:00 PM,Andaman and Nicobar Islands,-,-,0,0,10,ANDAMAN AND NICOBAR ISLANDS
561,4/2/2020,6:00 PM,Assam,-,-,0,0,5,ASSAM
562,4/2/2020,6:00 PM,Bihar,-,-,0,1,24,BIHAR
563,4/2/2020,6:00 PM,Chandigarh,-,-,0,0,16,CHANDIGARH
564,4/2/2020,6:00 PM,Chhattisgarh,-,-,2,0,9,CHHATTISGARH
565,4/2/2020,6:00 PM,Delhi,-,-,8,4,219,DELHI
566,4/2/2020,6:00 PM,Goa,-,-,0,0,5,GOA
567,4/2/2020,6:00 PM,Gujarat,-,-,8,7,87,GUJARAT
568,4/2/2020,6:00 PM,Haryana,-,-,21,0,43,HARYANA
569,4/2/2020,6:00 PM,Himachal Pradesh,-,-,1,1,3,HIMACHAL PRADESH
570,4/2/2020,6:00 PM,Jammu and Kashmir,-,-,2,2,62,JAMMU AND KASHMIR
571,4/2/2020,6:00 PM,Jharkhand,-,-,0,0,1,JHARKHAND
572,4/2/2020,6:00 PM,Karnataka,-,-,9,3,110,KARNATAKA
573,4/2/2020,6:00 PM,Kerala,-,-,25,2,265,KERALA
574,4/2/2020,6:00 PM,Ladakh,-,-,3,0,13,LADAKH
575,4/2/2020,6:00 PM,Madhya Pradesh,-,-,0,6,99,MADHYA PRADESH
576,4/2/2020,6:00 PM,Maharashtra,-,-,42,13,335,MAHARASHTRA
577,4/2/2020,6:00 PM,Manipur,-,-,0,0,1,MANIPUR
578,4/2/2020,6:00 PM,Mizoram,-,-,0,0,1,MIZORAM
579,4/2/2020,6:00 PM,Odisha,-,-,0,0,4,ODISHA
580,4/2/2020,6:00 PM,Puducherry,-,-,1,0,3,PUDUCHERRY
581,4/2/2020,6:00 PM,Punjab,-,-,1,4,46,PUNJAB
582,4/2/2020,6:00 PM,Rajasthan,-,-,3,0,108,RAJASTHAN
583,4/2/2020,6:00 PM,Tamil Nadu,-,-,6,1,234,TAMIL NADU
584,4/2/2020,6:00 PM,Telengana,-,-,1,3,107,TELENGANA
585,4/2/2020,6:00 PM,Uttarakhand,-,-,2,0,7,UTTARAKHAND
586,4/2/2020,6:00 PM,Uttar Pradesh,-,-,14,2,113,UTTAR PRADESH
587,4/2/2020,6:00 PM,West Bengal,-,-,6,3,53,WEST BENGAL
588,4/3/2020,6:00 PM,Andhra Pradesh,-,-,1,1,132,ANDHRA PRADESH
589,4/3/2020,6:00 PM,Andaman and Nicobar Islands,-,-,0,0,10,ANDAMAN AND NICOBAR ISLANDS
590,4/3/2020,6:00 PM,Arunachal Pradesh,-,-,0,0,1,ARUNACHAL PRADESH
591,4/3/2020,6:00 PM,Assam,-,-,0,0,16,ASSAM
592,4/3/2020,6:00 PM,Bihar,-,-,0,1,29,BIHAR
593,4/3/2020,6:00 PM,Chandigarh,-,-,0,0,18,CHANDIGARH
594,4/3/2020,6:00 PM,Chhattisgarh,-,-,3,0,9,CHHATTISGARH
595,4/3/2020,6:00 PM,Delhi,-,-,8,4,219,DELHI
596,4/3/2020,6:00 PM,Goa,-,-,0,0,6,GOA
597,4/3/2020,6:00 PM,Gujarat,-,-,10,8,95,GUJARAT
598,4/3/2020,6:00 PM,Haryana,-,-,24,0,49,HARYANA
599,4/3/2020,6:00 PM,Himachal Pradesh,-,-,1,1,6,HIMACHAL PRADESH
600,4/3/2020,6:00 PM,Jammu and Kashmir,-,-,3,2,75,JAMMU AND KASHMIR
601,4/3/2020,6:00 PM,Jharkhand,-,-,0,0,2,JHARKHAND
602,4/3/2020,6:00 PM,Karnataka,-,-,10,3,124,KARNATAKA
603,4/3/2020,6:00 PM,Kerala,-,-,27,2,286,KERALA
604,4/3/2020,6:00 PM,Ladakh,-,-,3,0,14,LADAKH
605,4/3/2020,6:00 PM,Madhya Pradesh,-,-,0,6,104,MADHYA PRADESH
606,4/3/2020,6:00 PM,Maharashtra,-,-,42,16,335,MAHARASHTRA
607,4/3/2020,6:00 PM,Manipur,-,-,0,0,2,MANIPUR
608,4/3/2020,6:00 PM,Mizoram,-,-,0,0,1,MIZORAM
609,4/3/2020,6:00 PM,Odisha,-,-,0,0,5,ODISHA
610,4/3/2020,6:00 PM,Puducherry,-,-,1,0,5,PUDUCHERRY
611,4/3/2020,6:00 PM,Punjab,-,-,1,5,48,PUNJAB
612,4/3/2020,6:00 PM,Rajasthan,-,-,3,0,167,RAJASTHAN
613,4/3/2020,6:00 PM,Tamil Nadu,-,-,6,1,309,TAMIL NADU
614,4/3/2020,6:00 PM,Telengana,-,-,1,7,158,TELENGANA
615,4/3/2020,6:00 PM,Uttarakhand,-,-,2,0,10,UTTARAKHAND
616,4/3/2020,6:00 PM,Uttar Pradesh,-,-,14,2,172,UTTAR PRADESH
617,4/3/2020,6:00 PM,West Bengal,-,-,3,3,63,WEST BENGAL
618,4/3/2020,6:00 PM,Unassigned,-,-,0,0,77,UNASSIGNED
619,4/4/2020,6:00 PM,Andhra Pradesh,-,-,1,1,161,ANDHRA PRADESH
620,4/4/2020,6:00 PM,Andaman and Nicobar Islands,-,-,0,0,10,ANDAMAN AND NICOBAR ISLANDS
621,4/4/2020,6:00 PM,Arunachal Pradesh,-,-,0,0,1,ARUNACHAL PRADESH
622,4/4/2020,6:00 PM,Assam,-,-,0,0,24,ASSAM
623,4/4/2020,6:00 PM,Bihar,-,-,0,1,30,BIHAR
624,4/4/2020,6:00 PM,Chandigarh,-,-,0,0,18,CHANDIGARH
625,4/4/2020,6:00 PM,Chhattisgarh,-,-,3,0,9,CHHATTISGARH
626,4/4/2020,6:00 PM,Delhi,-,-,15,6,445,DELHI
627,4/4/2020,6:00 PM,Goa,-,-,0,0,7,GOA
628,4/4/2020,6:00 PM,Gujarat,-,-,14,10,105,GUJARAT
629,4/4/2020,6:00 PM,Haryana,-,-,24,0,49,HARYANA
630,4/4/2020,6:00 PM,Himachal Pradesh,-,-,1,1,6,HIMACHAL PRADESH
631,4/4/2020,6:00 PM,Jammu and Kashmir,-,-,3,2,75,JAMMU AND KASHMIR
632,4/4/2020,6:00 PM,Jharkhand,-,-,0,0,2,JHARKHAND
633,4/4/2020,6:00 PM,Karnataka,-,-,12,3,128,KARNATAKA
634,4/4/2020,6:00 PM,Kerala,-,-,41,2,295,KERALA
635,4/4/2020,6:00 PM,Ladakh,-,-,3,0,14,LADAKH
636,4/4/2020,6:00 PM,Madhya Pradesh,-,-,0,6,104,MADHYA PRADESH
637,4/4/2020,6:00 PM,Maharashtra,-,-,42,24,490,MAHARASHTRA
638,4/4/2020,6:00 PM,Manipur,-,-,0,0,2,MANIPUR
639,4/4/2020,6:00 PM,Mizoram,-,-,0,0,1,MIZORAM
640,4/4/2020,6:00 PM,Odisha,-,-,0,0,5,ODISHA
641,4/4/2020,6:00 PM,Puducherry,-,-,1,0,5,PUDUCHERRY
642,4/4/2020,6:00 PM,Punjab,-,-,1,5,57,PUNJAB
643,4/4/2020,6:00 PM,Rajasthan,-,-,21,0,200,RAJASTHAN
644,4/4/2020,6:00 PM,Tamil Nadu,-,-,6,2,411,TAMIL NADU
645,4/4/2020,6:00 PM,Telengana,-,-,1,7,159,TELENGANA
646,4/4/2020,6:00 PM,Uttarakhand,-,-,2,0,16,UTTARAKHAND
647,4/4/2020,6:00 PM,Uttar Pradesh,-,-,19,2,174,UTTAR PRADESH
648,4/4/2020,6:00 PM,West Bengal,-,-,3,3,69,WEST BENGAL
649,4/5/2020,6:00 PM,Andhra Pradesh,-,-,1,1,190,ANDHRA PRADESH
650,4/5/2020,6:00 PM,Andaman and Nicobar Islands,-,-,0,0,10,ANDAMAN AND NICOBAR ISLANDS
651,4/5/2020,6:00 PM,Arunachal Pradesh,-,-,0,0,1,ARUNACHAL PRADESH
652,4/5/2020,6:00 PM,Assam,-,-,0,0,26,ASSAM
653,4/5/2020,6:00 PM,Bihar,-,-,0,1,30,BIHAR
654,4/5/2020,6:00 PM,Chandigarh,-,-,0,0,18,CHANDIGARH
655,4/5/2020,6:00 PM,Chhattisgarh,-,-,3,0,9,CHHATTISGARH
656,4/5/2020,6:00 PM,Delhi,-,-,18,7,503,DELHI
657,4/5/2020,6:00 PM,Goa,-,-,0,0,7,GOA
658,4/5/2020,6:00 PM,Gujarat,-,-,18,11,122,GUJARAT
659,4/5/2020,6:00 PM,Haryana,-,-,25,1,59,HARYANA
660,4/5/2020,6:00 PM,Himachal Pradesh,-,-,1,1,6,HIMACHAL PRADESH
661,4/5/2020,6:00 PM,Jammu and Kashmir,-,-,4,2,106,JAMMU AND KASHMIR
662,4/5/2020,6:00 PM,Jharkhand,-,-,0,0,3,JHARKHAND
663,4/5/2020,6:00 PM,Karnataka,-,-,12,4,144,KARNATAKA
664,4/5/2020,6:00 PM,Kerala,-,-,49,2,306,KERALA
665,4/5/2020,6:00 PM,Ladakh,-,-,10,0,14,LADAKH
666,4/5/2020,6:00 PM,Madhya Pradesh,-,-,0,9,165,MADHYA PRADESH
667,4/5/2020,6:00 PM,Maharashtra,-,-,42,24,490,MAHARASHTRA
668,4/5/2020,6:00 PM,Manipur,-,-,0,0,2,MANIPUR
669,4/5/2020,6:00 PM,Mizoram,-,-,0,0,1,MIZORAM
670,4/5/2020,6:00 PM,Odisha,-,-,0,0,20,ODISHA
